
12,0	7,0	350,0	236,0	71,0	4,0	1127,0	0,0	34,0	190,0	270,0	305,0	0,0	0,0	4,0	5,0	3,0	310,0	59,0	47,0	3546,0	43,0	27,0	327,0	1343,0	1,0	0,0	0,0	8,0	333,0	347,0	187,0	965,0	7,0	0,0	607,0	37,0	4,0	0,0	78,0	58,0	39,0	23,0	377,0	1448,0	297,0	60,0	2,0	2,0	6,0	11,0	149,0	4,0	514,0	98,0	76,0	40,0	5,0	8,0	3,0	108,0	1,0	4,0	399,0	0,0	1794,0	190,0	0,0	111,0	29,0	11,0	26,0	46,0	14,0	114,0	0,0	1011,0	53,0	199,0	20,0	6,0	
107,0	2,0	107,0	76,0	10,0	15,0	81,0	0,0	531,0	336,0	15,0	36,0	2,0	116,0	0,0	7,0	11,0	10,0	38,0	20,0	48,0	23,0	17,0	7,0	41,0	4,0	0,0	0,0	33,0	130,0	16,0	97,0	95,0	4,0	2,0	53,0	162,0	10,0	0,0	10,0	12,0	5,0	12,0	52,0	194,0	33,0	12,0	0,0	14,0	1,0	315,0	57,0	22,0	27,0	5,0	24,0	14,0	112,0	30,0	79,0	8,0	2,0	30,0	41,0	2,0	74,0	72,0	2,0	89,0	36,0	3,0	29,0	359,0	8,0	53,0	4,0	48,0	24,0	241,0	96,0	8,0	
11,0	408,0	98,0	2308,0	585,0	131,0	267,0	12,0	18,0	871,0	60,0	2035,0	0,0	435,0	4,0	0,0	19,0	102,0	19,0	37,0	376,0	24,0	19,0	101,0	2860,0	0,0	3,0	0,0	15,0	150,0	13,0	144,0	684,0	316,0	1,0	889,0	24,0	5,0	1,0	75,0	23,0	79,0	161,0	1554,0	6937,0	171,0	280,0	2,0	1,0	18,0	28,0	39,0	8,0	406,0	38,0	4472,0	48,0	7,0	15,0	24,0	97,0	8,0	33,0	3811,0	11,0	1836,0	154,0	0,0	2873,0	13,0	27,0	22,0	4,0	32,0	280,0	0,0	4400,0	308,0	509,0	13,0	5,0	
2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	72680,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	1,0	0,0	0,0	1,0	117,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	9,0	0,0	0,0	0,0	6,0	0,0	1037,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	74,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	80,0	0,0	6,0	62,0	1,0	1,0	8,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	
1,0	2,0	8,0	11,0	3,0	0,0	14,0	0,0	178,0	198,0	4,0	347,0	0,0	38,0	1,0	0,0	3,0	0,0	3,0	4,0	53,0	3,0	3,0	76,0	1043,0	0,0	0,0	0,0	181,0	16,0	1,0	45,0	33,0	1,0	28,0	13,0	2,0	0,0	0,0	7,0	6,0	14,0	4,0	22,0	537,0	99,0	1,0	1,0	0,0	22,0	1,0	2,0	18,0	14,0	2,0	8,0	10,0	36,0	28,0	2,0	25,0	0,0	2,0	77,0	16,0	460,0	12,0	0,0	74,0	5,0	1,0	0,0	2,0	10,0	84,0	0,0	61,0	7,0	448,0	1,0	1,0	
1,0	1,0	24,0	27,0	0,0	0,0	47,0	0,0	12,0	66,0	7,0	50,0	0,0	99,0	2,0	14,0	10,0	25,0	0,0	5,0	2905,0	15,0	16,0	9,0	22,0	0,0	0,0	0,0	2,0	91,0	2,0	50,0	91,0	1,0	0,0	71,0	2,0	1,0	0,0	11,0	10,0	1,0	2,0	60,0	98,0	1,0	0,0	0,0	1,0	0,0	3,0	76,0	0,0	16,0	10,0	15,0	2,0	0,0	2,0	6,0	0,0	0,0	1,0	2,0	0,0	17,0	111,0	0,0	18,0	3,0	2,0	1,0	9,0	1,0	34,0	0,0	14,0	8,0	6,0	1,0	2,0	
2,0	419,0	885,0	773,0	411,0	57,0	116,0	0,0	158,0	39,0	142,0	175,0	0,0	10741,0	1,0	393,0	110,0	558,0	285,0	0,0	4238,0	154,0	161,0	87,0	253,0	33,0	32,0	1,0	39,0	270,0	26,0	93,0	503,0	39,0	0,0	589,0	792,0	2,0	0,0	16,0	127,0	469,0	3001,0	688,0	8651,0	45,0	52,0	1,0	123,0	40,0	310,0	1445,0	21,0	1543,0	354,0	2240,0	3838,0	10,0	54,0	34,0	1,0	4,0	24,0	1945,0	17,0	2801,0	73,0	0,0	1431,0	16,0	463,0	10,0	29,0	167,0	6670,0	0,0	3464,0	5078,0	197,0	412,0	22,0	
14,0	27,0	542,0	358,0	3,0	2,0	327,0	0,0	58,0	11,0	124,0	338,0	0,0	524,0	5,0	3,0	24,0	170,0	92,0	30,0	0,0	61,0	31,0	173,0	1160,0	1,0	2,0	0,0	19,0	398,0	176,0	277,0	330,0	9,0	2,0	165,0	32,0	1,0	0,0	49,0	20,0	8,0	6,0	406,0	164,0	63,0	3,0	0,0	9,0	0,0	28,0	130,0	4,0	85,0	216,0	72,0	128,0	6,0	16,0	7,0	18,0	0,0	8,0	27,0	7,0	141,0	797,0	0,0	97,0	39,0	51,0	10,0	77,0	4,0	52,0	0,0	225,0	128,0	65,0	8,0	8,0	
10,0	5,0	71,0	45,0	15,0	2378,0	87,0	0,0	53,0	6,0	620,0	41,0	0,0	262,0	3,0	131,0	26,0	46,0	6612,0	79,0	720,0	0,0	11,0	282,0	40,0	766,0	5,0	4,0	15,0	144,0	592,0	348,0	599,0	3,0	9,0	343,0	196,0	2,0	1,0	17,0	1740,0	44,0	40,0	28,0	1268,0	14,0	1,0	5,0	378,0	1,0	76,0	5098,0	201,0	266,0	17,0	40,0	107,0	29,0	38,0	22,0	54,0	0,0	1360,0	108,0	125,0	152,0	1073,0	1,0	52,0	16,0	175,0	78,0	29,0	16,0	197,0	0,0	87,0	714,0	359,0	28,0	1502,0	
1,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	10,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	87,0	0,0	1,0	1,0	1,0	3,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	2,0	0,0	0,0	1,0	53,0	1,0	0,0	0,0	0,0	0,0	1,0	1,0	5,0	0,0	0,0	0,0	128,0	0,0	93,0	0,0	1,0	0,0	1,0	1,0	0,0	1,0	29,0	0,0	1,0	0,0	0,0	1,0	0,0	1,0	1242,0	5,0	3,0	766,0	0,0	1,0	4,0	0,0	37,0	0,0	0,0	8,0	2,0	0,0	0,0	
1,0	1,0	59,0	14,0	1,0	11,0	20,0	0,0	7,0	25,0	4,0	37,0	0,0	48,0	1,0	0,0	2,0	19,0	8,0	3,0	197,0	6,0	7,0	0,0	2,0	0,0	0,0	0,0	1,0	37,0	4,0	98,0	52,0	5,0	0,0	17,0	12,0	0,0	0,0	7,0	2,0	3,0	1,0	42,0	87,0	0,0	0,0	0,0	0,0	1,0	5,0	2,0	1,0	10,0	9,0	9,0	2,0	0,0	4,0	2,0	1,0	0,0	1,0	8,0	0,0	17,0	218,0	0,0	11,0	6,0	2,0	1,0	49,0	7,0	7,0	0,0	113,0	3,0	43,0	1,0	1,0	
0,0	0,0	855,0	1,0	0,0	2,0	5896,0	0,0	1,0	1774879,0	0,0	5182,0	0,0	19,0	1,0	14,0	0,0	0,0	0,0	0,0	18,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	94,0	961,0	0,0	0,0	3,0	0,0	0,0	3,0	15,0	0,0	0,0	1,0	0,0	0,0	0,0	38,0	7,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	6,0	0,0	8,0	1191,0	0,0	6,0	0,0	0,0	0,0	3,0	17,0	0,0	9,0	206,0	0,0	8,0	3,0	3,0	3,0	1,0	0,0	1,0	0,0	17,0	1,0	61022,0	0,0	0,0	
7,0	3,0	9,0	1,0	3,0	3,0	2,0	0,0	266,0	11,0	44,0	1,0	1,0	309,0	2,0	0,0	1,0	11,0	3,0	8,0	23,0	9,0	1,0	1,0	2,0	0,0	0,0	0,0	0,0	2,0	1,0	296,0	3,0	11,0	0,0	2,0	27,0	34,0	17,0	1,0	10,0	3,0	1,0	2,0	24,0	0,0	0,0	9,0	1,0	0,0	3,0	167,0	3,0	90,0	1,0	1,0	1,0	260,0	3,0	13,0	0,0	0,0	1,0	9,0	0,0	9,0	358,0	0,0	4,0	2,0	1,0	72,0	1,0	18,0	121,0	0,0	5,0	9,0	5,0	2,0	0,0	
2,0	25,0	836,0	5,0	9,0	3,0	291,0	0,0	0,0	1462,0	2,0	11,0	0,0	68,0	0,0	26,0	0,0	206,0	5,0	760,0	39,0	8,0	0,0	3,0	0,0	0,0	0,0	0,0	32,0	1363,0	512,0	1,0	10065,0	1,0	3,0	21,0	0,0	0,0	0,0	65,0	458,0	417,0	15,0	19,0	842,0	0,0	3,0	2,0	0,0	31,0	1,0	9,0	9,0	171,0	21,0	18,0	688,0	1,0	14,0	5,0	1096,0	0,0	6,0	568,0	2,0	979,0	4,0	0,0	12,0	2,0	55,0	32,0	1,0	243,0	179,0	0,0	118,0	69018,0	3302,0	22,0	1,0	
0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	
11,0	44,0	1063,0	483,0	297,0	3594,0	131,0	0,0	31,0	119,0	110,0	81,0	1,0	2641,0	312,0	261,0	40,0	215,0	1242,0	171,0	403,0	122,0	43,0	60,0	88,0	44,0	22,0	80,0	0,0	247,0	472,0	103,0	442,0	143,0	8,0	69,0	75,0	7,0	3,0	11,0	607,0	369,0	422,0	392,0	3224,0	51,0	50,0	2,0	4,0	181,0	23,0	1879,0	73,0	1715,0	24,0	316,0	420,0	204,0	10,0	49,0	21,0	37,0	1070,0	8649,0	881,0	860,0	102,0	1,0	407,0	11,0	337,0	203,0	16,0	124,0	2449,0	0,0	609,0	3269,0	755,0	19,0	20,0	
5,0	52,0	106,0	91,0	81,0	25,0	425,0	0,0	30,0	59,0	45,0	147,0	0,0	1511,0	2,0	10,0	28,0	194,0	97,0	280,0	9545,0	54,0	25,0	107,0	41,0	49,0	19,0	0,0	278,0	0,0	331,0	269,0	979,0	8,0	1,0	34,0	8,0	33,0	0,0	53,0	84,0	194,0	37,0	273,0	1881,0	8,0	9,0	2,0	1,0	43,0	32,0	185,0	7,0	283,0	246,0	149,0	168,0	8,0	21,0	9,0	116,0	0,0	24,0	2013,0	214,0	642,0	62,0	0,0	244,0	18,0	1085,0	776,0	4,0	92,0	420,0	0,0	881,0	2807,0	886,0	148,0	15,0	
42,0	21,0	5492,0	291,0	103,0	10,0	66,0	0,0	35936,0	16,0	15,0	34,0	8,0	1860,0	1,0	834,0	12,0	32,0	998,0	65,0	305,0	85,0	137,0	70,0	15,0	25,0	0,0	1,0	34,0	4022,0	0,0	346,0	181,0	442,0	8,0	29,0	145,0	2,0	0,0	6,0	74,0	62,0	986,0	486,0	2354,0	11,0	15,0	3,0	747,0	1,0	67,0	2405,0	150,0	70,0	3,0	294,0	580,0	2787,0	23,0	81,0	3,0	16,0	32,0	11188,0	89,0	949,0	27,0	0,0	720,0	60,0	42,0	34,0	149,0	29,0	420,0	0,0	147,0	78,0	316,0	432,0	3,0	
118,0	0,0	136,0	1,0	25,0	13,0	48,0	0,0	26807,0	5,0	791,0	5,0	1,0	19,0	10,0	0,0	322,0	0,0	12,0	3,0	33,0	68,0	280,0	53,0	8,0	5,0	0,0	34640,0	6,0	9,0	6,0	0,0	8,0	1,0	4,0	21,0	4866,0	24,0	137,0	2,0	13,0	1,0	92,0	3,0	63,0	0,0	3,0	13,0	15293,0	0,0	13148,0	38,0	2347,0	4,0	4,0	13,0	5,0	734,0	71588,0	8513,0	2,0	0,0	47,0	9,0	1,0	16,0	282892,0	64,0	16,0	60461,0	2,0	4,0	108307,0	2,0	19,0	0,0	4,0	19,0	38,0	7014,0	2,0	
12,0	499,0	1438,0	6245,0	465,0	530,0	325,0	39,0	1363,0	240,0	19,0	436,0	0,0	8943,0	16,0	67825,0	232,0	1304,0	158,0	1829,0	342,0	38,0	347,0	39,0	272,0	6,0	143,0	1452,0	149,0	638,0	404,0	15,0	0,0	1174,0	4,0	74,0	634,0	7,0	0,0	2918,0	57,0	4369,0	324,0	4266,0	28723,0	13,0	473,0	3,0	13,0	5650,0	508,0	311,0	349,0	4013,0	304,0	4723,0	1437,0	347,0	28,0	52,0	5,0	55,0	278,0	16814,0	30,0	4645,0	108,0	0,0	4484,0	536,0	564,0	29957,0	25,0	2224,0	20840,0	0,0	5827,0	21744,0	5535,0	108,0	42,0	
5,0	7,0	50,0	215,0	26,0	34,0	26,0	0,0	19,0	93,0	24,0	20,0	0,0	91,0	4,0	14,0	8,0	12,0	19,0	38,0	43,0	8,0	4,0	5,0	43,0	0,0	2,0	0,0	4,0	20,0	7,0	138,0	160,0	0,0	0,0	423,0	10,0	2,0	0,0	10,0	7,0	22,0	10,0	108,0	1754,0	31,0	4,0	0,0	1,0	9,0	27,0	103,0	3,0	16,0	12,0	108,0	16,0	4,0	12,0	15,0	40,0	2,0	5,0	2056,0	2,0	123,0	232,0	0,0	725,0	6,0	22,0	5,0	3,0	6,0	17,0	0,0	63,0	236,0	59,0	5,0	2,0	
0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	24,0	9,0	16,0	4,0	0,0	0,0	1,0	0,0	9,0	0,0	1,0	1,0	0,0	1,0	3,0	2,0	9,0	0,0	0,0	0,0	1,0	0,0	1,0	16238,0	9,0	0,0	0,0	0,0	30,0	0,0	0,0	2,0	2,0	1,0	5,0	1,0	257,0	0,0	0,0	0,0	13,0	0,0	47,0	0,0	44,0	1,0	1,0	0,0	0,0	5,0	181,0	5,0	0,0	0,0	3,0	7,0	0,0	2,0	1,0	0,0	1,0	34,0	0,0	0,0	7,0	0,0	1,0	0,0	3,0	0,0	63,0	0,0	0,0	
11,0	17,0	26,0	76,0	7,0	2176,0	329,0	5,0	95,0	19,0	74,0	57,0	0,0	118,0	4,0	15,0	46,0	17,0	6,0	1517,0	316,0	182,0	37,0	237,0	357,0	0,0	59809,0	0,0	17,0	1726,0	14,0	712,0	4163,0	1,0	1,0	0,0	286,0	8,0	2,0	493,0	27,0	174,0	50,0	46,0	1978,0	17,0	4,0	0,0	18,0	29,0	223,0	6,0	15,0	274,0	2463,0	101,0	1183,0	6,0	96,0	6,0	62,0	0,0	105,0	508,0	0,0	566,0	740,0	0,0	66,0	29,0	20,0	103,0	132,0	335,0	189,0	0,0	100,0	138107,0	4965,0	4,0	2,0	
5,0	1,0	7,0	2,0	6,0	0,0	4,0	0,0	167,0	9,0	11,0	15,0	0,0	5,0	1,0	0,0	5,0	0,0	1,0	1,0	7,0	3,0	45,0	2,0	20,0	0,0	1,0	0,0	1,0	5,0	1,0	63,0	10,0	1,0	0,0	2,0	0,0	3,0	1,0	1,0	5,0	1,0	3,0	4,0	45,0	1,0	0,0	0,0	700,0	0,0	2827,0	1,0	113,0	1,0	2,0	5,0	1,0	162,0	192,0	3,0	2,0	0,0	1,0	2,0	0,0	6,0	5851,0	1,0	12,0	246,0	1,0	3,0	1619,0	1,0	7,0	0,0	31,0	45,0	23,0	4,0	0,0	
42,0	0,0	4,0	1,0	36,0	0,0	6,0	0,0	1,0	24,0	4,0	7,0	1,0	4,0	0,0	1,0	4,0	1,0	0,0	2,0	7,0	3,0	3,0	4,0	21,0	0,0	1,0	0,0	0,0	5,0	1,0	8,0	59,0	0,0	0,0	7,0	4,0	0,0	0,0	2,0	2,0	2,0	1,0	2,0	17,0	4,0	0,0	0,0	33,0	0,0	10,0	1,0	0,0	2,0	2,0	3,0	6,0	1,0	0,0	36,0	6,0	0,0	4,0	8,0	0,0	51,0	18,0	0,0	4,0	0,0	1,0	1,0	0,0	1,0	3,0	0,0	6,0	88,0	16,0	21,0	0,0	
415,0	0,0	8,0	0,0	116,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	899,0	3,0	2,0	0,0	0,0	0,0	11,0	0,0	0,0	7,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3377,0	0,0	0,0	10,0	0,0	0,0	5,0	40,0	0,0	0,0	0,0	0,0	0,0	0,0	1643,0	2,0	3,0	0,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	2,0	3,0	0,0	5,0	4,0	20,0	2,0	2,0	0,0	0,0	0,0	0,0	5,0	846,0	0,0	4,0	1,0	10,0	3,0	
0,0	0,0	16,0	0,0	1,0	1,0	85,0	0,0	0,0	28,0	2,0	0,0	0,0	28,0	0,0	169,0	0,0	1,0	0,0	197,0	9,0	5,0	0,0	0,0	0,0	0,0	76,0	0,0	5,0	366,0	15,0	0,0	67152,0	2,0	3,0	6,0	0,0	0,0	0,0	0,0	0,0	187,0	0,0	4,0	257,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	48,0	18,0	1,0	168,0	1,0	0,0	1,0	174,0	0,0	2,0	34,0	49,0	8,0	1,0	0,0	3,0	0,0	986,0	302,0	0,0	161,0	140,0	0,0	5,0	11305,0	3225,0	1,0	1,0	
5,0	3,0	148,0	27,0	16,0	14,0	42,0	0,0	9,0	8,0	91,0	50,0	14,0	398,0	3,0	1,0	5,0	33,0	7141,0	8,0	259,0	385,0	19,0	14,0	3,0	31,0	0,0	0,0	3,0	72,0	8,0	11,0	25,0	10,0	0,0	47,0	6,0	1,0	0,0	7,0	0,0	6,0	5,0	86,0	631,0	14,0	2,0	0,0	0,0	0,0	154,0	25721,0	2,0	23,0	31,0	7,0	2,0	1,0	1,0	54,0	1,0	0,0	102,0	270,0	1,0	46,0	61,0	0,0	56,0	2,0	3,0	6,0	1,0	3,0	114,0	0,0	29,0	23,0	41,0	9,0	71,0	
1,0	216,0	66,0	435,0	31,0	38,0	146,0	0,0	17,0	57,0	80,0	116,0	0,0	899,0	0,0	107,0	57,0	300,0	12,0	42,0	356,0	54,0	67,0	27,0	48,0	1,0	9,0	0,0	15,0	69,0	19,0	456,0	659,0	201,0	0,0	92,0	22,0	3,0	0,0	30,0	49,0	0,0	2385,0	304,0	17159,0	7,0	116,0	1,0	27,0	97,0	78,0	30,0	5,0	323,0	77,0	956,0	67,0	10,0	25,0	8,0	37,0	3,0	8,0	6707,0	10,0	4251,0	266,0	0,0	517,0	16,0	24,0	10,0	12,0	113,0	280,0	0,0	13847,0	252,0	236,0	22,0	6,0	
