year, mi.I, mi.EI, mi.seI_norm, mi.z_norm, mi.p_norm
2009,-0.0837346158024,-0.011904761904761904,0.0668352293042,-1.07473041756,0.282495441266
2010,-0.0903190464181,-0.011904761904761904,0.0668352293042,-1.17324778159,0.240696455939
2011,-0.0890647564301,-0.011904761904761904,0.0668352293042,-1.15448088274,0.248303071804
2012,-0.0359920827141,-0.011904761904761904,0.0668352293042,-0.360398566148,0.718549098735
2013,-0.0432642291895,-0.011904761904761904,0.0668352293042,-0.46920565114,0.638922646519
2014,-0.0290649308544,-0.011904761904761904,0.0668352293042,-0.256753348919,0.797369185148
2015,-0.0276063429641,-0.011904761904761904,0.0668352293042,-0.234929710317,0.814263289316
2016,-0.0214545403995,-0.011904761904761904,0.0668352293042,-0.142885400322,0.88638068911
