year, mi.I, mi.EI, mi.seI_norm, mi.z_norm, mi.p_norm
2009,0.105701454871,-0.011904761904761904,0.0668352293042,1.75964409788,0.0784681696505
2010,0.105182322114,-0.011904761904761904,0.0668352293042,1.75187674581,0.0797950039388
2011,0.119853881636,-0.011904761904761904,0.0668352293042,1.97139509975,0.0486787011231
2012,0.116126117781,-0.011904761904761904,0.0668352293042,1.91561966673,0.0554135244042
2013,0.163177365572,-0.011904761904761904,0.0668352293042,2.61960839066,0.0088030792317
2014,0.151702569481,-0.011904761904761904,0.0668352293042,2.44792055162,0.014368333435
2015,0.156123915517,-0.011904761904761904,0.0668352293042,2.51407347847,0.0119345565544
2016,0.00512414320109,-0.011904761904761904,0.0668352293042,0.254789357097,0.79888579586
