year, mi.I, mi.EI, mi.seI_norm, mi.z_norm, mi.p_norm
2009,-0.0923270724987,-0.011904761904761904,0.0668352293042,-1.20329220729,0.228863263586
2010,-0.109318835146,-0.011904761904761904,0.0668352293042,-1.45752583264,0.144971285894
2011,-0.10963508381,-0.011904761904761904,0.0668352293042,-1.46225759862,0.143670633108
2012,-0.102753849659,-0.011904761904761904,0.0668352293042,-1.3592994099,0.174051730971
2013,-0.102236754492,-0.011904761904761904,0.0668352293042,-1.35156254459,0.176515299143
2014,-0.102785628141,-0.011904761904761904,0.0668352293042,-1.35977488493,0.17390117237
2015,-0.0557915065864,-0.011904761904761904,0.0668352293042,-0.656640893411,0.511411848013
2016,-0.0569074165533,-0.011904761904761904,0.0668352293042,-0.673337326992,0.500732710761
